Unnamed: 0,Clothing ID,Age,Title,Review Text_x,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Sentiment,Review Text_y,Original Rating,Predicted Sentiment,Predicted Sentiment Label
1414,1094,39,Lovely feel and color,I tried x store lb dd chest short fit think little big would tend go xx petite length ok would look flattering petite also waist looser side green color amazing though flattering springysummery flow dress also nice weird thing belt waist start little seam doesnt go way around sure love,4,1,24,General,Dresses,Dresses,1,I tried x store lb dd chest short fit think little big would tend go xx petite length ok would look flattering petite also waist looser side green color amazing though flattering springysummery flow dress also nice weird thing belt waist start little seam doesnt go way around sure love,4,1,Positive
1415,744,63,Beautiful chemise!,This well made chemise figure flattering right length would wear slip nightie looking forward wearing,5,1,0,Initmates,Intimate,Intimates,1,This well made chemise figure flattering right length would wear slip nightie looking forward wearing,5,1,Positive
1416,1081,54,Wow!,This fantastic dress bought usual blue fit like glove love varying length adorable sleeve substantial knit feel amazing body without revealing bump lump took regular length found perfect front hit two inch knee rest hit bit lower im prefer dress hit closer knee mini regular perfect definitely keeper,5,1,3,General,Dresses,Dresses,1,This fantastic dress bought usual blue fit like glove love varying length adorable sleeve substantial knit feel amazing body without revealing bump lump took regular length found perfect front hit two inch knee rest hit bit lower im prefer dress hit closer knee mini regular perfect definitely keeper,5,1,Positive
1417,1094,40,Perfect ease,This dress perfection extremely comfortable versatile great dressing large busted g delighted stretch problem finding clothing fit allover petite curvy figure regular medium fit great,5,1,1,General,Dresses,Dresses,1,This dress perfection extremely comfortable versatile great dressing large busted g delighted stretch problem finding clothing fit allover petite curvy figure regular medium fit great,5,1,Positive
1418,1081,46,Very messy t-shirt,I ordered plum color real life look like dark brown would probably okay dress actually inch shorter listed measurement ordered regular length shortest part hem hit halfway thighway way short reference lastly think fabric awful quality especially price point slight texture make want cling worn ou,2,0,0,General Petite,Dresses,Dresses,-1,I ordered plum color real life look like dark brown would probably okay dress actually inch shorter listed measurement ordered regular length shortest part hem hit halfway thighway way short reference lastly think fabric awful quality especially price point slight texture make want cling worn ou,2,1,Positive
1419,837,23,Down with drycleaning,The price high dry clean thanks,2,0,0,General,Tops,Blouses,-1,The price high dry clean thanks,2,1,Positive
1420,1094,42,Great maxi dress,This great summer maxi dress lb size dress dd got extra small really happy someone height inch ankle shorten strap good length waist hit right spot dont think waist detail going way around big deal little snap strap bra skirt lined turquoise color really pretty fabric,5,1,5,General,Dresses,Dresses,1,This great summer maxi dress lb size dress dd got extra small really happy someone height inch ankle shorten strap good length waist hit right spot dont think waist detail going way around big deal little snap strap bra skirt lined turquoise color really pretty fabric,5,1,Positive
1421,1094,30,Bad fit for me,This dress much promise picture loved midi length color fascinating waist detail ordered online way try purchasing fit disappointing fell unflattering manner every point tad low waist tad long shin kind saggy around bummed say wouldnt fit someone different body shape better quality fabric nice color lovely,3,1,0,General,Dresses,Dresses,0,This dress much promise picture loved midi length color fascinating waist detail ordered online way try purchasing fit disappointing fell unflattering manner every point tad low waist tad long shin kind saggy around bummed say wouldnt fit someone different body shape better quality fabric nice color lovely,3,1,Positive
1422,1081,29,Comfort,This dress super comfortable material soft fit flattering cover imperfection heavier want hide anything fitted top drape body nicely hem asymmetrical highest part hem hit inch knee wear tights work color nice also,5,1,0,General Petite,Dresses,Dresses,1,This dress super comfortable material soft fit flattering cover imperfection heavier want hide anything fitted top drape body nicely hem asymmetrical highest part hem hit inch knee wear tights work color nice also,5,1,Positive
1423,1081,47,"Great dress, too short",Dress pretty short almost tunic length,3,1,0,General Petite,Dresses,Dresses,0,Dress pretty short almost tunic length,3,1,Positive
1424,1081,36,Perfect for everyone!!!!,I love dress comfortable flattering stylish look great flat boot awesome chunky scarf tights,5,1,0,General Petite,Dresses,Dresses,1,I love dress comfortable flattering stylish look great flat boot awesome chunky scarf tights,5,-1,Negative
1425,1081,52,,,5,1,0,General Petite,Dresses,Dresses,1,,5,1,Positive
1426,1094,40,Beautiful summer dress,I loved dress way expected picture dont justice fabric soft really nice weight heavier expected make dress hang really flattering way belt doesnt go way around reviewer said actually kind like way almost didnt try based review im sooooo glad really cute dress look great light cardigan littl,4,1,2,General,Dresses,Dresses,1,I loved dress way expected picture dont justice fabric soft really nice weight heavier expected make dress hang really flattering way belt doesnt go way around reviewer said actually kind like way almost didnt try based review im sooooo glad really cute dress look great light cardigan littl,4,1,Positive
1427,1081,45,"Comfy, runs large",I like style ordered extra small still loose fitting return hopefully exchange xx,4,1,0,General Petite,Dresses,Dresses,1,I like style ordered extra small still loose fitting return hopefully exchange xx,4,1,Positive
1428,1094,36,Super comfy dress,I ordered regular size x length still fine love color fabric super soft comfortable ill get lot use summer sale price great bargain,5,1,1,General,Dresses,Dresses,1,I ordered regular size x length still fine love color fabric super soft comfortable ill get lot use summer sale price great bargain,5,1,Positive
1429,1025,34,They keep their shape,Im big fan paige jean perfect petite frame ankle length tried normal paige size ultimately sized better fit waist,4,1,2,General Petite,Bottoms,Jeans,1,Im big fan paige jean perfect petite frame ankle length tried normal paige size ultimately sized better fit waist,4,1,Positive
1430,775,66,Don't size up,This top oversized normally wear large thought xl would best sleeping huge stick normal size size pretty print fabric bit coarse undecided trying size im particular didnt wow also ordered lighter color fit,3,1,0,Initmates,Intimate,Sleep,0,This top oversized normally wear large thought xl would best sleeping huge stick normal size size pretty print fabric bit coarse undecided trying size im particular didnt wow also ordered lighter color fit,3,0,Neutral
1431,1081,45,"Really cute dress, if you can do the handkerchief",This like many reviewer stated flattering nice dress sleeve particularly great slightly longer type went past meaty lack better word part arm exposing slimmer bit looked great imagine would people like handkerchief hemtoo young trendy dont know youre start feel ridiculous certain style didnt feel,3,1,0,General Petite,Dresses,Dresses,0,This like many reviewer stated flattering nice dress sleeve particularly great slightly longer type went past meaty lack better word part arm exposing slimmer bit looked great imagine would people like handkerchief hemtoo young trendy dont know youre start feel ridiculous certain style didnt feel,3,1,Positive
